Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RTTQ.SFU9CS,2010.09,58,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2010.12,55.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2011.03,53,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2011.06,50.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2011.09,52,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2011.12,47.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2012.03,46.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2012.06,43.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2012.09,40.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2012.12,44.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2013.03,44.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2013.06,45,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2013.09,42.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2013.12,44.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2014.03,42.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2014.06,42.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2014.09,44.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2014.12,43.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2015.03,42.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2015.06,44.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2015.09,44,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2015.12,45,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2016.03,48.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2016.06,48,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2016.09,49.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2016.12,53.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2017.03,56.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2017.06,55.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2017.09,52.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2017.12,53.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2018.03,53.3,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2018.06,53.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2018.09,53.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2018.12,54.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2019.03,54.7,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2019.06,54.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2019.09,54.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2019.12,55.4,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2020.03,55.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2020.06,54.2,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2020.09,52.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2020.12,52.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2021.03,52.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2021.06,52.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2021.09,52.4,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2021.12,53.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2022.03,52.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2022.06,52.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2022.09,52.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2022.12,53.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2023.03,53.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2023.06,53.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2023.09,53.7,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2023.12,54.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2024.03,55.7,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2024.06,54.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2024.09,54.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CS,2024.12,55.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Seasonally adjusted,
RTTQ.SFU9CT,1995.09,32.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1995.12,33.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1996.03,33.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1996.06,33.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1996.09,34.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1996.12,34.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1997.03,34.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1997.06,35.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1997.09,37.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1997.12,37.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1998.03,37.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1998.06,37.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1998.09,37.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1998.12,37.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1999.03,37.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1999.06,36.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1999.09,35.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,1999.12,35.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2000.03,36.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2000.06,37.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2000.09,37.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2000.12,37.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2001.03,37.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2001.06,39.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2001.09,41.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2001.12,43.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2002.03,45,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2002.06,44.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2002.09,47.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2002.12,52.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2003.03,54.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2003.06,51.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2003.09,45.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2003.12,45.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2004.03,46.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2004.06,48.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2004.09,48.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2004.12,46.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2005.03,45.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2005.06,45.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2005.09,47.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2005.12,48.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2006.03,48.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2006.06,48.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2006.09,47.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2006.12,47.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2007.03,47.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2007.06,46.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2007.09,46.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2007.12,47.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2008.03,46.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2008.06,45.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2008.09,45,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2008.12,45.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2009.03,46.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2009.06,47.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2009.09,47.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2009.12,49.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2010.03,52.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2010.06,56.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2010.09,57.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2010.12,55.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2011.03,52.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2011.06,51.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2011.09,50.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2011.12,48.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2012.03,45.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2012.06,43.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2012.09,41.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2012.12,43.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2013.03,45.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2013.06,44.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2013.09,43.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2013.12,43.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2014.03,42.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2014.06,42.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2014.09,44,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2014.12,43.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2015.03,42.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2015.06,43.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
